comment_id,create_time,ip_location,aweme_id,content,user_id,sec_uid,short_user_id,user_unique_id,user_signature,nickname,avatar,sub_comment_count,like_count,last_modify_ts,parent_comment_id,pictures,source_platform,create_date_time,note_id,comment_like_count,gender,profile_url,cluster_label,processed_content.1
681d4091000000000d014cb4,1.74675E+12,江西,,感觉XX要输了，给的劵太小了,5b7d386254d2df0001268d6b,,,,,NPC,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo311qd5nnnmu104ai307s653bbtm7ncko?imageView2/2/w/120/format/jpg,1,159,1.76683E+12,0,,小红书,,681a47210000000023001d04,,,,价格优惠,要输 太小
683c3fc1000000000b017718,1.74878E+12,河南,,XX我都没见过券,59ca743651783a3688abcf00,,,,,尚子其,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31285c8ih1m6049rcerq3djo03rvquh8?imageView2/2/w/120/format/jpg,1,10,1.76683E+12,0,,小红书,,681a47210000000023001d04,,,,价格优惠,没见 过券
681f32cb000000000400e9b1,1.74688E+12,湖南,,奶茶折扣,66cc792d000000001d020daf,,,,,#NAME?,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31nuta31506005pmcf4mnc3dft27oak0?imageView2/2/w/120/format/jpg,0,0,1.76683E+12,0,,小红书,,681a47210000000023001d04,,,,价格优惠,奶茶 折扣
68775277000000000f03d994,1.75265E+12,上海,,XX确实要输了，感觉劝的好少,622d40a20000000010009d06,,,,,一口萌牙,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31nj2gdoh525g5ohd82h41786vup8su8?imageView2/2/w/120/format/jpg,0,0,1.76683E+12,0,,小红书,,681a47210000000023001d04,,,,价格优惠,要输
68654679000000000401bcae,1.75147E+12,山东,,XX如果没有实名可以点餐吗,6320360700000000230277ea,,,,,-Rrrr-,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31k31bs7n34305op06o3ostvahhuga4g?imageView2/2/w/120/format/jpg,2,1,1.76683E+12,0,,小红书,,64413cee000000001203fe5e,,,,配送时效,如果 实名 可以 点餐
684c4d670000000004016fc7,1.74983E+12,重庆,,就是到了以后去拿要跟取快递一样核对什么嘛?还是说什么都不用说,60c747e0000000000101edcb,,,,,依吱鸭（减肥版）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31frtaqvk006g5o678vg0brebe26tru0?imageView2/2/w/120/format/jpg,2,0,1.76683E+12,0,,小红书,,64413cee000000001203fe5e,,,,其他内容,就是 快递 一样 核对 什么 还是 什么 不用说
69352af500000000060193a7,1.76509E+12,天津,,怎么备注啊,63061e770000000012003e2c,,,,,love^you*,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31k5dq9llia6g5oo63prkgfhcojasipg?imageView2/2/w/120/format/jpg,0,0,1.76683E+12,0,,小红书,,64413cee000000001203fe5e,,,,其他内容,怎么 备注
605ce3cf000000002100158a,1.6167E+12,,,你好～请问哪个软件里有卖好吃的生日蛋糕啊？,55cf33eae4b1cf48c386df39,,,,,Enticebaby,https://sns-avatar-qc.xhscdn.com/avatar/637526958504875319b2fba9.jpg?imageView2/2/w/120/format/jpg,5,13,1.76683E+12,0,,小红书,,5e2435f0000000000100a1e8,,,,餐品质量,你好 请问 软件 好吃 生日蛋糕
67de2611000000001f019ed7,1.74261E+12,福建,,我不管我就要支持，现在外卖只剩XX和XX，XX还比XX强势，等XX被挤走了XX一家独大到时候配送天价都没人有办法了,65b49bb6000000000d03ebd2,,,,,asobe全家捅,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo316te3f33go6g5pdkjer3fquie1u8u70?imageView2/2/w/120/format/jpg,45,3450,1.76683E+12,0,,小红书,,67c12bd200000000290162f9,,,,配送时效,不管 就要 支持 现在 强势 挤走 一家独大 到时候 配送 天价 没人 办法
67e2590d00000000200106f1,1.74289E+12,广东,,XX会员每天可以领15-10的优惠券，微信支付优惠金币也可以兑换XX外卖15-10的优惠券，根本花不完,5c9e0327000000001200b5b1,,,,,陈小僮,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31audbb74ni5g5n4u0cjkhddhethi5ro?imageView2/2/w/120/format/jpg,30,58,1.76683E+12,0,,小红书,,67c12bd200000000290162f9,,,,价格优惠,会员 每天 可以 优惠券 微信 支付 优惠 金币 可以 兑换 优惠券 根本 花不完
67e81dc200000000120026d4,1.74327E+12,广东,,特别垃圾 根本没有配送员 9点点的炸鸡 11:40才给我送到 还是商家叫XX跑腿给我送的,62e74b5e000000001f0047bc,,,,,虎子,https://sns-avatar-qc.xhscdn.com/avatar/6352c116a3981ddfa2f764e9.jpg?imageView2/2/w/120/format/jpg,15,8,1.76683E+12,0,,小红书,,67c12bd200000000290162f9,,,,配送时效,特别 垃圾 根本 配送 点点 炸鸡 送到 还是 跑腿
67e9fdc5000000001e011ea0,1.74339E+12,福建,,感受不好，送餐地址没错，但是骑手那边定位偏移两公里，叫人上班上一半出去两公里拿餐，联系商家也说送不到，还拒绝退款，XX客服只会划水,5f8421e30000000001005d03,,,,,小红薯5F844E18,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31egr2mrgh0605ns447hg8n83c05uqco?imageView2/2/w/120/format/jpg,10,9,1.76683E+12,0,,小红书,,67c12bd200000000290162f9,,,,配送时效,感受 不好 送餐 地址 没错 但是 骑手 那边 定位 偏移 两公里 上班 一半 出去 两公里 拿餐 联系 不到 拒绝 退款 客服 只会 划水
68008977000000001f0188cd,1.74487E+12,广东,,XX外卖流程太差了，第一次点单服务特别差，迟到30分钟，不管是外卖员、商家、平台都没有及时解决问题，以后再也不会用XX外卖。,5b3f50c9e8ac2b4d373b751f,,,,,liz,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31p7v00rm24004a6td68cit8vpn35lr0?imageView2/2/w/120/format/jpg,4,19,1.76683E+12,0,,小红书,,67c12bd200000000290162f9,,,,配送时效,流程 太差 第一次 点单 服务 特别 迟到 不管 平台 及时 解决问题 再也不会
68071a1f0000000012022e3f,1.7453E+12,河北,,你们不会做外卖就别做了，一个系统都做不好。我11点半点的饭说预计送达12点。结果我到12点那个订单都在显示等待商家接单，人家XX5分钟商家不接单就自动退款了，你这这么久不退我怎么知道没点成功还是我显示错误！！害我饿到现在,5ac434a6e8ac2b49cee1dbdb,,,,,yy。,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31isj646nh4004a491dqadmuru5amp00?imageView2/2/w/120/format/jpg,23,108,1.76683E+12,0,http://sns-webpic-qc.xhscdn.com/202512271644/4d09ebf91904175059d0ffa3eb9472b2/comment/1040g2h031gik5saeju004a491dqadmurk4b52sg!nd_whgt34_webp_wm_1,小红书,,68060aab000000001e006843,,,,配送时效,你们 不会 就别 一个 系统 不好 半点 预计 送达 结果 显示 等待 接单 人家 接单 自动 退款 这么久 不退 怎么 知道 没点 成功 还是 显示 错误 现在
680729cc000000001200b0cb,1.7453E+12,浙江,,XX解决办法就是等了两个小时现在自动取消订单，我是没想到会这么玩,5b209fb84eacab10bda54af8,,,,,神圣momo帝国皇帝,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hc5ucun3q004a6791frginovsa59p8?imageView2/2/w/120/format/jpg,8,3,1.76683E+12,0,,小红书,,68060aab000000001e006843,,,,配送时效,解决办法 就是 两个 现在 自动 取消 没想到 这么
6807323b000000001f0046c0,1.7453E+12,福建,,给商家个说法，我们商家都出不来订单，要不是可是电话，肯本就不知道系统奔了，客人11点半下单1点多了才出单，我们还要给客人电话做不做，都是损失,5572e68567bc65408b95dbc8,,,,,愚涯,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31a8rl0ntne6g40otvij8bmu8ensa7ug?imageView2/2/w/120/format/jpg,7,9,1.76683E+12,0,,小红书,,68060aab000000001e006843,,,,配送时效,说法 我们 出不来 要不是 可是 电话 肯本 知道 系统 客人 点半 下单 点多 出单 我们 还要 客人 电话 损失
680b160c000000001e03d9fc,1.74556E+12,北京,,#外卖员里的袋鼠爸爸们#刚才公司楼下，看到一个男生外卖员，左手拎着一包外卖，右手还抱着一个不到3岁的小宝宝，希望XX的东哥在考虑外卖员五险一金的同时，也考虑一下这些外卖员无人照顾的孩子，我之所以在XX外卖这里提这么一个建议，是因为，我觉得，应该只有东哥真的会可能考虑这个问题吧,5b49b4854eacab29d4260f40,,,,,As~wuwu,https://sns-avatar-qc.xhscdn.com/avatar/cd255d0e201935e0d852bd371f18c198.jpg?imageView2/2/w/120/format/jpg,2,1,1.76683E+12,0,,小红书,,68060aab000000001e006843,,,,配送时效,员里 袋鼠 爸爸 刚才 公司 楼下 看到 一个 男生 左手 一包 右手 一个 不到 小宝宝 希望 东哥 考虑 员五险 一金 同时 考虑一下 这些 无人 照顾 孩子 之所以 这里 这么 一个 建议 是因为 觉得 应该 东哥 真的 考虑 问题
6807aaf700000000120139be,1.74533E+12,广东,,XX外卖我会一直支持您的加油！跟XX55开我已经看不惯XX独大的局面了,629c960000000000210200cb,,,,,AAA谷子批发商,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31dd90tdagk5g5oksio08c06b4sh8g9g?imageView2/2/w/120/format/jpg,5,9,1.76683E+12,0,,小红书,,68060aab000000001e006843,,,,配送时效,我会 一直 支持 加油 已经 看不惯 独大 局面
6.81E+23,1.7453E+12,宁夏,,希望外地的XX外卖搞得像北京一样好，下单了两次，体验很不好，一次把我的住址定位到市政府办公大楼，多等了一个多小时，快递员给我打电话说导航定位到市政府了，没找到我家，让取消订单。一次买了两箱牛奶，看着快到送达时间了，发现超市还没出货，打电话过去，说系统还没向他们抛单，哎。真的觉得XX外卖会做好，工欲善其事，请先利其器，加油吧。,579f0caa34609453714329f3,,,,,维克托小新,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31olacnitl86g48jgne6akafjk8fgsso?imageView2/2/w/120/format/jpg,1,0,1.76683E+12,0,,小红书,,68060aab000000001e006843,,,,配送时效,希望 外地 北京 一样 下单 两次 体验 不好 一次 住址 定位 市政府 办公大楼 一个多 快递 打电话 导航 定位 市政府 找到 我家 取消 一次 两箱 牛奶 看着 快到 送达 时间 发现 超市 出货 打电话 过去 系统 他们 抛单 真的 觉得 做好 工欲善其事 先利 其器 加油
6809a646000000001f02b800,1.74546E+12,浙江,,优化建议：目前订单不能支持备注，想要改东西还得去找商家电话，有点麻烦。,57159be34775a759251eb2e0,,,,,Mickey.,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31i0s7ircmk0g483b00du7cn0c7pbcqg?imageView2/2/w/120/format/jpg,4,0,1.76683E+12,0,http://sns-webpic-qc.xhscdn.com/202512271644/f12e96e78da5eeb26d1445321e2de4b7/comment/1040g2h031gl3pbkrjc00483b00du7cn08c1hb6o!nd_whgt34_webp_wm_1,小红书,,68060aab000000001e006843,,,,配送时效,优化 建议 目前 不能 支持 备注 想要 东西 电话 有点 麻烦
682417f8000000000400d05c,1.7472E+12,安徽,,别点特别慢，11:00下的单，商家11:18出餐了，一直没人给送，12点了都没人送,5d4f943700000000100337cb,,,,,咬一口小狗煎包,https://sns-avatar-qc.xhscdn.com/avatar/645b18ed2e368555521be336.jpg?imageView2/2/w/120/format/jpg,3,11,1.76683E+12,0,http://sns-webpic-qc.xhscdn.com/202512271644/fd0715da933cc9083a363531d893758e/comment/1040g2h031heu5f9ejq605nafigrk6dubouvupt0!nd_whgt34_webp_wm_1,小红书,,68088966000000001d02d89b,,,,配送时效,别点 特别 出餐 一直 没人 没人
68f629d40000000037025098,1.76096E+12,湖北,,刚去XX下了一单外卖饭，为支持罗云熙我以后就用XX了，因为XX外卖和水龙吟有联名,61f4daef000000001000f2d7,,,,,nlsn,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31jtij0fgj06g5ofkrbnk1smnniuskb8?imageView2/2/w/120/format/jpg,0,0,1.76683E+12,0,,小红书,,68088966000000001d02d89b,,,,配送时效,刚去 一单 饭为 支持 罗云熙 因为 水龙吟 联名
681f473e0000000007035378,1.74688E+12,山西,,拉倒吧，点个外卖超时半个小时了，联系商家，商家根本就不知道，客服只会说超时免单，根本都没收到餐，免哪门子单。大家避雷吧,5fe9e491000000000100932f,,,,,momomomo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ihrule27o005nv9si8g94pfhb03cdo?imageView2/2/w/120/format/jpg,1,11,1.76683E+12,0,,小红书,,68088966000000001d02d89b,,,,配送时效,拉倒 点个 超时 半个 联系 根本 知道 客服 只会 超时 免单 根本 没收 餐免 哪门子 大家 避雷
68245b89000000000903bda6,1.74721E+12,陕西,,态度特别差 而且还没送到就点送达了,58c2bff950c4b423bf9dc9ca,,,,,野欲💕,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31lrke1q9ks0049966avvjieavgak90g?imageView2/2/w/120/format/jpg,0,0,1.76683E+12,0,,小红书,,68088966000000001d02d89b,,,,配送时效,态度 特别 而且 送到 就点 送达
6827e3b90000000007034b69,1.74744E+12,浙江,,昨天上午点了外卖是要求下午送达，骑手给我送错地址了，当时打电话联系说是几块钱我退你，我那天下午有事情，不能再等下去，所以同意了，按照号码加了骑手微信，一直不理我，一直到今天，到XX想去看看怎么投诉骑手，发现根本没这界面，所有都指向商家问题，XX外卖客服是打不通电话的，并且骑手那个微信朋友圈看着像小号，现在不是想要拿钱，单纯想要投诉怎么搞，浪费那么多时间，打了很多电话，真不知道咋办，谁能完善一下机制啊，联系商家说XX客服不够完善，他们也没办法，想投诉咋那么难,61558e3f000000000202634e,,,,,辞色（禁言中）,https://sns-avatar-qc.xhscdn.com/avatar/620ce2fad941277a828c233c.jpg?imageView2/2/w/120/format/jpg,1,1,1.76683E+12,0,,小红书,,68088966000000001d02d89b,,,,配送时效,昨天上午 要求 下午 送达 骑手 送错 地址 当时 打电话 联系 几块钱 那天 下午 事情 不能 下去 所以 同意 按照 号码 骑手 微信 一直 不理 一直 今天 看看 怎么 投诉 骑手 发现 根本 界面 所有 指向 问题 客服 通电话 并且 骑手 微信 朋友圈 看着 小号 现在 不是 想要 单纯 想要 投诉 怎么 浪费 那么 时间 很多 电话 真不知道 咋办 完善 一下 机制 联系 客服 不够 完善 他们 办法 投诉 那么
6944d2780000000039007d3b,1.76612E+12,江西,,还的是XX 方便 而且里面的不踩雷,5d229d3c000000001201a09f,,,,,🍊,https://sns-avatar-qc.xhscdn.com/avatar/5d229d3c000000001201a09f.jpg?imageView2/2/w/120/format/jpg,1,0,1.76683E+12,0,,小红书,,6943dc5d000000000d034406,,,,平台体验,方便 而且 里面
6948e98d000000001403f9d1,1.76639E+12,山东,,口味独特,66ffd69e000000000b030341,,,,,榴莲,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318hha3o50o0g5pnvqqf2u0q16qld64o?imageView2/2/w/120/format/jpg,0,0,1.76683E+12,0,,小红书,,6943dc5d000000000d034406,,,,餐品质量,口味 独特
6948e9c600000000390001dd,1.76639E+12,黑龙江,,好吃又美味,6024c2db0000000001004410,,,,,六六,https://sns-avatar-qc.xhscdn.com/avatar/60346eb948f55e51ac12f696.jpg?imageView2/2/w/120/format/jpg,0,0,1.76683E+12,0,,小红书,,6943dc5d000000000d034406,,,,餐品质量,好吃 美味
6944f343000000001602731b,1.76613E+12,安徽,,我昨天还在XX上搜年度报告呢，2025年点了一千多块钱的外卖,63da1a3600000000280184f6,,,,,耳机里的歌,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2qm527hgjs0205og1m94k0s4v56j83cg?imageView2/2/w/120/format/jpg,0,0,1.76683E+12,0,,小红书,,6943dc5d000000000d034406,,,,平台体验,昨天 年度报告 年点 一千多块
6944caff000000000e03534c,1.76612E+12,安徽,,以前没有注意到 现在知道了 再也不用踩雷了 XX太给力了,63fb3b4600000000290137d7,,,,,糯糯妮,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3134kvurh3k005ovr7d3aadunmdvg050?imageView2/2/w/120/format/jpg,0,0,1.76683E+12,0,,小红书,,6943dc5d000000000d034406,,,,平台体验,以前 注意 现在 知道 再也 不用 太给力
694433900000000038004d08,1.76608E+12,上海,,好吃嘛,6052429c0000000001004379,,,,,Sharon的朋友圈✨,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31lkni3p5lo005o2i8ae08grph84n4o8?imageView2/2/w/120/format/jpg,1,0,1.76683E+12,0,,小红书,,6943c27a000000001e03abed,,,,餐品质量,好吃
69465d6c000000001601cf31,1.76622E+12,上海,,口味和我一样 果断关注 第一家是哪家啊,5e8c608f0000000001004239,,,,,令羽小寶貝💗,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mj5r5345m005nkcc27g8ghpg8cgikg?imageView2/2/w/120/format/jpg,1,0,1.76683E+12,0,,小红书,,6943c27a000000001e03abed,,,,餐品质量,口味 一样 果断 关注 第一家 哪家
69423af8000000001d01dce9,1.76595E+12,辽宁,,别点就完事儿…楼下的mamak档不好吃么？,65f19ff2000000000500b2ce,,,,,小红薯69402522,https://sns-avatar-qc.xhscdn.com/avatar/645b7efe1fc3de4c930effac.jpg?imageView2/2/w/120/format/jpg,0,0,1.76683E+12,0,,小红书,,69369f8d000000001e00f33b,,,,餐品质量,别点 事儿 楼下 好吃
69377c27000000001403f249,1.76524E+12,马来西亚,,就想知道好不好吃,62d4c0c7000000000303fee2,,,,,一只幸运猫,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31jj1ani4ii005omko33gvvn2guvva28?imageView2/2/w/120/format/jpg,1,1,1.76683E+12,0,,小红书,,69369f8d000000001e00f33b,,,,餐品质量,知道 好不好
6936a63f0000000014034ccf,1.76519E+12,马来西亚,,超级适合学生，以及上班族。本地人可以试试马来餐，有些马来餐8，9块钱还搭饮料（tea），简直超便宜，建议外卖提前1小时点，高峰期人很多，可能要等1小时,6242eebb0000000021020b4b,,,,,hello呀～,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30r1b3q4g1e005oi2tqtoc2qbpdeta80?imageView2/2/w/120/format/jpg,0,0,1.76683E+12,0,,小红书,,69369f8d000000001e00f33b,,,,价格优惠,超级 适合 学生 以及 上班族 本地人 可以 试试 马来 有些 马来 块钱 饮料 简直 便宜 建议 提前 高峰期 很多
6941762600000000160231f9,1.7659E+12,上海,,翠爷怕是不知道可以有这么大优惠的,55ceca6d41a2b34dd51884c5,,,,,猪仔小馒头,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31g8bvj2jhu004135vq56r165q7ftif8?imageView2/2/w/120/format/jpg,0,1,1.76683E+12,0,,小红书,,693a3119000000001b023c39,,,,价格优惠,翠爷 知道 可以 这么 优惠
69440619000000001702d8ad,1.76607E+12,美国,,预制菜一直很便宜,659ec55e0000000022016279,,,,,国际,https://sns-avatar-qc.xhscdn.com/avatar/645b7e17e29f7d0acadad89f.jpg?imageView2/2/w/120/format/jpg,2,2,1.76683E+12,0,,小红书,,694297d3000000001f00a42c,,,,餐品质量,预制 一直 便宜
680f51f1000000000401ac79,1.74583E+12,北京,,XX外卖大家都点上了吗,60963da8000000000100b971,,,,,36氪,https://sns-avatar-qc.xhscdn.com/avatar/63d4906d7e6506b15327c988.jpg?imageView2/2/w/120/format/jpg,1,3,1.76683E+12,0,,小红书,,680f4f63000000002300cc4a,,,,配送时效,大家
680f512b000000000401e6d7,1.74583E+12,广东,,XX为了避免超时，给我的配送时间从50分钟，改成了75分钟,616ce84900000000020251c1,,,,,老紫蜀道山,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30otmrfsh40dg5obct14gkke10nfq3l0?imageView2/2/w/120/format/jpg,3,13,1.76683E+12,0,,小红书,,680f4f63000000002300cc4a,,,,配送时效,为了 避免 超时 配送 时间 改成
6818df1a000000000b01fec8,1.74646E+12,上海,,XX慢会不会是因为订单少呢,5483d933d6e4a95edae1b73d,,,,,友小文要存钱,https://sns-avatar-qc.xhscdn.com/avatar/be4e54a984a21be925a215a08fb36c8b.jpg?imageView2/2/w/120/format/jpg,2,0,1.76683E+12,0,,小红书,,680f4f63000000002300cc4a,,,,配送时效,慢会 不会 是因为
680f5ee9000000001f00c297,1.74584E+12,广东,,你没有领XX券吧，我自己点外卖对比三家都是XX最便宜,5960445850c4b456efc7a2f2,,,,,樱桃肉肉肉,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31lg29jnoku6g49lj4l25h8nilppcj7g?imageView2/2/w/120/format/jpg,3,5,1.76683E+12,0,,小红书,,680f4f63000000002300cc4a,,,,价格优惠,领券 自己 对比 三家 便宜
680f873b000000001f00a094,1.74585E+12,河北,,让我来给你穿透一下吧36氪之前是阿里投的，后来阿里战略收缩出清了，但36氪和阿里一起搞了个创业平台并且36氪投了挪瓦咖啡，挪瓦咖啡创始人曾是XX晋升最大的高管之一。然后XX是阿里系收广子可以，下次点下午茶叫上我,628089c800000000210255b4,,,,,起哥,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo316sv64dpju6g5ok0h748cldk61ps8f8?imageView2/2/w/120/format/jpg,2,14,1.76683E+12,0,,小红书,,680f4f63000000002300cc4a,,,,其他内容,穿透 一下 之前 阿里 后来 阿里 战略 收缩 出清 阿里 搞了个 创业 平台 并且 挪瓦 咖啡 挪瓦 咖啡 创始人 晋升 最大 高管 之一 然后 阿里 系收 广子 可以 下次 下午茶
680f66c10000000013010aaf,1.74584E+12,黑龙江,,饿了吗和XX不是一家吗？如果市场上没有XX或者之后新兴的其他平台，那算不算垄断市场？,59eb743f11be107763f16a3a,,,,,猫十三的简单生活,https://sns-avatar-qc.xhscdn.com/avatar/59eb743f11be107763f16a3a.jpg?imageView2/2/w/120/format/jpg,2,1,1.76683E+12,0,,小红书,,680f4f63000000002300cc4a,,,,其他内容,不是 一家 如果 市场 或者 之后 新兴 其他 平台 算不算 垄断市场
683691050000000009016d6e,1.74841E+12,辽宁,,不知道你们那里咋样，反正我这送的都快，有延时补贴问题我什么时候都拿不到补贴，我也不着急晚点也没事,5bc32c5951b172000135e583,,,,,懒猫😘,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ot1q6mjgu604bf0s0m5jpc3sbv1lt8?imageView2/2/w/120/format/jpg,0,0,1.76683E+12,0,,小红书,,680f4f63000000002300cc4a,,,,配送时效,知道 你们 那里 咋样 反正 延时 补贴 问题 什么 时候 不到 补贴 着急 晚点 没事
6943d2750000000039003e4f,1.76605E+12,广东,,笑死了，还需要那么多APP。估计一辈子没有出过门的人。,6837f103000000001e02302f,,,,,Mr.W,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31m9t3qedmg005q1nu41nkc1fh71keg8?imageView2/2/w/120/format/jpg,0,0,1.76683E+12,0,,小红书,,693fa6d3000000001e0002a7,,,,其他内容,需要 那么 估计 一辈子 过门
6944d5e0000000001d025135,1.76612E+12,山东,,特别喜欢吃,5cacaaee0000000011033242,,,,,阳阳,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31q64olegn45g5n5clbn4eci29ds1hk0?imageView2/2/w/120/format/jpg,0,0,1.76683E+12,0,,小红书,,69425caf000000001e03bf11,,,,餐品质量,特别 喜欢
6944d602000000001600cca1,1.76612E+12,山东,,太喜欢这个了哈哈,677bba7c0000000014032d97,,,,,牛奶,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31q6508f1g06g5prrn9u56bcnrkp7uio?imageView2/2/w/120/format/jpg,0,0,1.76683E+12,0,,小红书,,69425caf000000001e03bf11,,,,餐品质量,喜欢
69358ab8000000001d01c296,1.76512E+12,山东,,这么便宜的吗,6418fc65000000001400f129,,,,,好运,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30oifn7t1ic6g5p0ovhil1s99rje4l70?imageView2/2/w/120/format/jpg,0,0,1.76683E+12,0,,小红书,,69341ba6000000001e02bd3f,,,,价格优惠,这么 便宜
69354845000000001d025d9d,1.7651E+12,山东,,在XX点榴莲披萨吃非常的优惠哈哈哈哈嗝,62f652d2000000001f007bb3,,,,,可爱的臭豆腐,https://sns-avatar-qc.xhscdn.com/avatar/63fb4ec2b46f3dd3c399dd05.jpg?imageView2/2/w/120/format/jpg,0,0,1.76683E+12,0,,小红书,,69341ba6000000001e02bd3f,,,,价格优惠,榴莲 披萨 非常 优惠 哈哈哈哈
6936eb39000000001403d04c,1.76521E+12,山东,,还是阿美优惠大,641565450000000011020d20,,,,,🌞,https://sns-avatar-qc.xhscdn.com/avatar/6416de1006530a7ba12d242b.jpg?imageView2/2/w/120/format/jpg,0,0,1.76683E+12,0,,小红书,,69341ba6000000001e02bd3f,,,,价格优惠,还是 阿美 优惠
69357f02000000000601bd7f,1.76511E+12,山东,,XX就是送太多大福利，超级省钱,64d0707e000000000b00b048,,,,,ㅤ,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30um7m1fulg005p6ge1v2pc28s8sa6e0?imageView2/2/w/120/format/jpg,0,0,1.76683E+12,0,,小红书,,69341ba6000000001e02bd3f,,,,价格优惠,就是 送太多 福利 超级 省钱
67e14d6d0000000012022a6a,1.74282E+12,广东,,不是说那边也有XX,6377bcbd000000001f016bc7,,,,,星黛露,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mhr764bl8005ornniunqqu7vo16luo?imageView2/2/w/120/format/jpg,1,4,1.76683E+12,0,,小红书,,6700ba7f000000002c02e076,,,,其他内容,不是 那边
6944dafb000000003802c42a,1.76612E+12,河北,,现在越来越离不开XX了,666690ba0000000003031ab1,,,,,風雲,https://sns-avatar-qc.xhscdn.com/avatar/645b7e4b86578b8c6ab3b056.jpg?imageView2/2/w/120/format/jpg,0,0,1.76683E+12,0,,小红书,,6942ae78000000000d00c9ec,,,,其他内容,现在 越来越 离不开
6944dd1d000000000e03631a,1.76612E+12,河北,,品质必点，在XX首页吗？,6273db250000000021022a34,,,,,时光！娜么美好,https://sns-avatar-qc.xhscdn.com/avatar/6273db250000000021022a34.jpg?imageView2/2/w/120/format/jpg,0,0,1.76683E+12,0,,小红书,,6942ae78000000000d00c9ec,,,,餐品质量,品质 必点 首页
6943834200000000390012f0,1.76603E+12,广东,,在家就能等着漂亮饭，好吃又漂亮的嘛,654c69da000000000400a610,,,,,纯白,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31m73mj0h5m5g5pacd7d119ggfujr13g?imageView2/2/w/120/format/jpg,3,1,1.76683E+12,0,,小红书,,69428d0f000000001e002362,,,,餐品质量,在家 漂亮 好吃 漂亮
6943f66d0000000038006c54,1.76606E+12,贵州,,人家在减肥呢，又来诱惑我打开XX了,6917fb36000000003202496c,,,,,西柚,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ot3q5qs1q6g5q8nvcrckibcjm69pb8?imageView2/2/w/120/format/jpg,0,0,1.76683E+12,0,,小红书,,69428d0f000000001e002362,,,,其他内容,人家 减肥 诱惑 打开
69441a1000000000140374d7,1.76607E+12,广西,,下单了多久能送到啊,686e6a13000000001b019cfa,,,,,旺仔小馒头,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31oj8nt73ku6g5q3ed89mr77qhbba7o0?imageView2/2/w/120/format/jpg,0,0,1.76683E+12,0,,小红书,,69428d0f000000001e002362,,,,配送时效,下单 多久 送到
6948e5f900000000160253d7,1.76639E+12,山东,,好划算啊！太好吃了,67a4ba53000000000e01329f,,,,,彤乐,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31dpiv4imgu605pt4n99jickvdc7l9sg?imageView2/2/w/120/format/jpg,0,0,1.76683E+12,0,,小红书,,6945513d0000000019027157,,,,餐品质量,划算 好吃
